Date,Close,Country,Ticker,Close,Close,Close,Close,Close
,^GSPC,,,^GDAXI,000001.SS,^FTSE,^GSPTSE,^N225
2022-01-31,,Germany,^GDAXI,15471.2001953125,,,,
2022-02-01,,Germany,^GDAXI,15619.3896484375,,,,
2022-02-02,,Germany,^GDAXI,15613.76953125,,,,
2022-02-03,,Germany,^GDAXI,15368.4697265625,,,,
2022-02-04,,Germany,^GDAXI,15099.5595703125,,,,
2022-02-07,,Germany,^GDAXI,15206.6396484375,,,,
2022-02-08,,Germany,^GDAXI,15242.3798828125,,,,
2022-02-09,,Germany,^GDAXI,15482.009765625,,,,
2022-02-10,,Germany,^GDAXI,15490.4404296875,,,,
2022-02-11,,Germany,^GDAXI,15425.1201171875,,,,
2022-02-14,,Germany,^GDAXI,15113.9697265625,,,,
2022-02-15,,Germany,^GDAXI,15412.7099609375,,,,
2022-02-16,,Germany,^GDAXI,15396.0703125,,,,
2022-02-17,,Germany,^GDAXI,15267.6298828125,,,,
2022-02-18,,Germany,^GDAXI,15042.509765625,,,,
2022-02-21,,Germany,^GDAXI,14731.1201171875,,,,
2022-02-22,,Germany,^GDAXI,14693.0,,,,
2022-02-23,,Germany,^GDAXI,14631.3603515625,,,,
2022-02-24,,Germany,^GDAXI,14052.099609375,,,,
2022-02-25,,Germany,^GDAXI,14567.23046875,,,,
2022-02-28,,Germany,^GDAXI,14461.01953125,,,,
2022-03-01,,Germany,^GDAXI,13904.849609375,,,,
2022-03-02,,Germany,^GDAXI,14000.1103515625,,,,
2022-03-03,,Germany,^GDAXI,13698.400390625,,,,
2022-03-04,,Germany,^GDAXI,13094.5400390625,,,,
2022-03-07,,Germany,^GDAXI,12834.650390625,,,,
2022-03-08,,Germany,^GDAXI,12831.509765625,,,,
2022-03-09,,Germany,^GDAXI,13847.9296875,,,,
2022-03-10,,Germany,^GDAXI,13442.099609375,,,,
2022-03-11,,Germany,^GDAXI,13628.1103515625,,,,
2022-03-14,,Germany,^GDAXI,13929.1103515625,,,,
2022-03-15,,Germany,^GDAXI,13917.26953125,,,,
2022-03-16,,Germany,^GDAXI,14440.740234375,,,,
2022-03-17,,Germany,^GDAXI,14388.0595703125,,,,
2022-03-18,,Germany,^GDAXI,14413.08984375,,,,
2022-03-21,,Germany,^GDAXI,14326.9697265625,,,,
2022-03-22,,Germany,^GDAXI,14473.2001953125,,,,
2022-03-23,,Germany,^GDAXI,14283.650390625,,,,
2022-03-24,,Germany,^GDAXI,14273.7900390625,,,,
2022-03-25,,Germany,^GDAXI,14305.759765625,,,,
2022-03-28,,Germany,^GDAXI,14417.3701171875,,,,
2022-03-29,,Germany,^GDAXI,14820.330078125,,,,
2022-03-30,,Germany,^GDAXI,14606.0498046875,,,,
2022-03-31,,Germany,^GDAXI,14414.75,,,,
2022-04-01,,Germany,^GDAXI,14446.48046875,,,,
2022-04-04,,Germany,^GDAXI,14518.16015625,,,,
2022-04-05,,Germany,^GDAXI,14424.3603515625,,,,
2022-04-06,,Germany,^GDAXI,14151.6904296875,,,,
2022-04-07,,Germany,^GDAXI,14078.150390625,,,,
2022-04-08,,Germany,^GDAXI,14283.669921875,,,,
2022-04-11,,Germany,^GDAXI,14192.7802734375,,,,
2022-04-12,,Germany,^GDAXI,14124.9501953125,,,,
2022-04-13,,Germany,^GDAXI,14076.4404296875,,,,
2022-04-14,,Germany,^GDAXI,14163.849609375,,,,
2022-04-19,,Germany,^GDAXI,14153.4599609375,,,,
2022-04-20,,Germany,^GDAXI,14362.0302734375,,,,
2022-04-21,,Germany,^GDAXI,14502.41015625,,,,
2022-04-22,,Germany,^GDAXI,14142.08984375,,,,
2022-04-25,,Germany,^GDAXI,13924.169921875,,,,
2022-04-26,,Germany,^GDAXI,13756.400390625,,,,
2022-04-27,,Germany,^GDAXI,13793.9404296875,,,,
2022-04-28,,Germany,^GDAXI,13979.83984375,,,,
2022-04-29,,Germany,^GDAXI,14097.8798828125,,,,
2022-05-02,,Germany,^GDAXI,13939.0703125,,,,
2022-05-03,,Germany,^GDAXI,14039.4697265625,,,,
2022-05-04,,Germany,^GDAXI,13970.8203125,,,,
2022-05-05,,Germany,^GDAXI,13902.51953125,,,,
2022-05-06,,Germany,^GDAXI,13674.2900390625,,,,
2022-05-09,,Germany,^GDAXI,13380.669921875,,,,
2022-05-10,,Germany,^GDAXI,13534.740234375,,,,
2022-05-11,,Germany,^GDAXI,13828.6396484375,,,,
2022-05-12,,Germany,^GDAXI,13739.6396484375,,,,
2022-05-13,,Germany,^GDAXI,14027.9296875,,,,
2022-05-16,,Germany,^GDAXI,13964.3798828125,,,,
2022-05-17,,Germany,^GDAXI,14185.9404296875,,,,
2022-05-18,,Germany,^GDAXI,14007.759765625,,,,
2022-05-19,,Germany,^GDAXI,13882.2998046875,,,,
2022-05-20,,Germany,^GDAXI,13981.91015625,,,,
2022-05-23,,Germany,^GDAXI,14175.400390625,,,,
2022-05-24,,Germany,^GDAXI,13919.75,,,,
2022-05-25,,Germany,^GDAXI,14007.9296875,,,,
2022-05-26,,Germany,^GDAXI,14231.2900390625,,,,
2022-05-27,,Germany,^GDAXI,14462.1904296875,,,,
2022-05-30,,Germany,^GDAXI,14575.98046875,,,,
2022-05-31,,Germany,^GDAXI,14388.349609375,,,,
2022-06-01,,Germany,^GDAXI,14340.4697265625,,,,
2022-06-02,,Germany,^GDAXI,14485.169921875,,,,
2022-06-03,,Germany,^GDAXI,14460.08984375,,,,
2022-06-06,,Germany,^GDAXI,14653.8095703125,,,,
2022-06-07,,Germany,^GDAXI,14556.6201171875,,,,
2022-06-08,,Germany,^GDAXI,14445.990234375,,,,
2022-06-09,,Germany,^GDAXI,14198.7998046875,,,,
2022-06-10,,Germany,^GDAXI,13761.830078125,,,,
2022-06-13,,Germany,^GDAXI,13427.0302734375,,,,
2022-06-14,,Germany,^GDAXI,13304.3896484375,,,,
2022-06-15,,Germany,^GDAXI,13485.2900390625,,,,
2022-06-16,,Germany,^GDAXI,13038.490234375,,,,
2022-06-17,,Germany,^GDAXI,13126.259765625,,,,
2022-06-20,,Germany,^GDAXI,13265.599609375,,,,
2022-06-21,,Germany,^GDAXI,13292.400390625,,,,
2022-06-22,,Germany,^GDAXI,13144.2802734375,,,,
2022-06-23,,Germany,^GDAXI,12912.58984375,,,,
2022-06-24,,Germany,^GDAXI,13118.1298828125,,,,
2022-06-27,,Germany,^GDAXI,13186.0703125,,,,
2022-06-28,,Germany,^GDAXI,13231.8203125,,,,
2022-06-29,,Germany,^GDAXI,13003.349609375,,,,
2022-06-30,,Germany,^GDAXI,12783.76953125,,,,
2022-07-01,,Germany,^GDAXI,12813.0302734375,,,,
2022-07-04,,Germany,^GDAXI,12773.3798828125,,,,
2022-07-05,,Germany,^GDAXI,12401.2001953125,,,,
2022-07-06,,Germany,^GDAXI,12594.51953125,,,,
2022-07-07,,Germany,^GDAXI,12843.2197265625,,,,
2022-07-08,,Germany,^GDAXI,13015.23046875,,,,
2022-07-11,,Germany,^GDAXI,12832.4404296875,,,,
2022-07-12,,Germany,^GDAXI,12905.48046875,,,,
2022-07-13,,Germany,^GDAXI,12756.3203125,,,,
2022-07-14,,Germany,^GDAXI,12519.66015625,,,,
2022-07-15,,Germany,^GDAXI,12864.7197265625,,,,
2022-07-18,,Germany,^GDAXI,12959.8095703125,,,,
2022-07-19,,Germany,^GDAXI,13308.41015625,,,,
2022-07-20,,Germany,^GDAXI,13281.98046875,,,,
2022-07-21,,Germany,^GDAXI,13246.6396484375,,,,
2022-07-22,,Germany,^GDAXI,13253.6796875,,,,
2022-07-25,,Germany,^GDAXI,13210.3203125,,,,
2022-07-26,,Germany,^GDAXI,13096.9296875,,,,
2022-07-27,,Germany,^GDAXI,13166.3798828125,,,,
2022-07-28,,Germany,^GDAXI,13282.1103515625,,,,
2022-07-29,,Germany,^GDAXI,13484.0498046875,,,,
2022-08-01,,Germany,^GDAXI,13479.6298828125,,,,
2022-08-02,,Germany,^GDAXI,13449.2001953125,,,,
2022-08-03,,Germany,^GDAXI,13587.5595703125,,,,
2022-08-04,,Germany,^GDAXI,13662.6796875,,,,
2022-08-05,,Germany,^GDAXI,13573.9296875,,,,
2022-08-08,,Germany,^GDAXI,13687.6904296875,,,,
2022-08-09,,Germany,^GDAXI,13534.9697265625,,,,
2022-08-10,,Germany,^GDAXI,13700.9296875,,,,
2022-08-11,,Germany,^GDAXI,13694.509765625,,,,
2022-08-12,,Germany,^GDAXI,13795.849609375,,,,
2022-08-15,,Germany,^GDAXI,13816.6103515625,,,,
2022-08-16,,Germany,^GDAXI,13910.1201171875,,,,
2022-08-17,,Germany,^GDAXI,13626.7099609375,,,,
2022-08-18,,Germany,^GDAXI,13697.41015625,,,,
2022-08-19,,Germany,^GDAXI,13544.51953125,,,,
2022-08-22,,Germany,^GDAXI,13230.5703125,,,,
2022-08-23,,Germany,^GDAXI,13194.23046875,,,,
2022-08-24,,Germany,^GDAXI,13220.0595703125,,,,
2022-08-25,,Germany,^GDAXI,13271.9599609375,,,,
2022-08-26,,Germany,^GDAXI,12971.4697265625,,,,
2022-08-29,,Germany,^GDAXI,12892.990234375,,,,
2022-08-30,,Germany,^GDAXI,12961.1396484375,,,,
2022-08-31,,Germany,^GDAXI,12834.9599609375,,,,
2022-09-01,,Germany,^GDAXI,12630.23046875,,,,
2022-09-02,,Germany,^GDAXI,13050.26953125,,,,
2022-09-05,,Germany,^GDAXI,12760.7802734375,,,,
2022-09-06,,Germany,^GDAXI,12871.4404296875,,,,
2022-09-07,,Germany,^GDAXI,12915.9697265625,,,,
2022-09-08,,Germany,^GDAXI,12904.3203125,,,,
2022-09-09,,Germany,^GDAXI,13088.2099609375,,,,
2022-09-12,,Germany,^GDAXI,13402.26953125,,,,
2022-09-13,,Germany,^GDAXI,13188.9501953125,,,,
2022-09-14,,Germany,^GDAXI,13028.0,,,,
2022-09-15,,Germany,^GDAXI,12956.66015625,,,,
2022-09-16,,Germany,^GDAXI,12741.259765625,,,,
2022-09-19,,Germany,^GDAXI,12803.240234375,,,,
2022-09-20,,Germany,^GDAXI,12670.830078125,,,,
2022-09-21,,Germany,^GDAXI,12767.150390625,,,,
2022-09-22,,Germany,^GDAXI,12531.6298828125,,,,
2022-09-23,,Germany,^GDAXI,12284.1904296875,,,,
2022-09-26,,Germany,^GDAXI,12227.919921875,,,,
2022-09-27,,Germany,^GDAXI,12139.6796875,,,,
2022-09-28,,Germany,^GDAXI,12183.2802734375,,,,
2022-09-29,,Germany,^GDAXI,11975.5498046875,,,,
2022-09-30,,Germany,^GDAXI,12114.3603515625,,,,
2022-10-03,,Germany,^GDAXI,12209.48046875,,,,
2022-10-04,,Germany,^GDAXI,12670.48046875,,,,
2022-10-05,,Germany,^GDAXI,12517.1796875,,,,
2022-10-06,,Germany,^GDAXI,12470.7802734375,,,,
2022-10-07,,Germany,^GDAXI,12273.0,,,,
2022-10-10,,Germany,^GDAXI,12272.9404296875,,,,
2022-10-11,,Germany,^GDAXI,12220.25,,,,
2022-10-12,,Germany,^GDAXI,12172.259765625,,,,
2022-10-13,,Germany,^GDAXI,12355.580078125,,,,
2022-10-14,,Germany,^GDAXI,12437.8095703125,,,,
2022-10-17,,Germany,^GDAXI,12649.0302734375,,,,
2022-10-18,,Germany,^GDAXI,12765.6103515625,,,,
2022-10-19,,Germany,^GDAXI,12741.41015625,,,,
2022-10-20,,Germany,^GDAXI,12767.41015625,,,,
2022-10-21,,Germany,^GDAXI,12730.900390625,,,,
2022-10-24,,Germany,^GDAXI,12931.4501953125,,,,
2022-10-25,,Germany,^GDAXI,13052.9599609375,,,,
2022-10-26,,Germany,^GDAXI,13195.8095703125,,,,
2022-10-27,,Germany,^GDAXI,13211.23046875,,,,
2022-10-28,,Germany,^GDAXI,13243.330078125,,,,
2022-10-31,,Germany,^GDAXI,13253.740234375,,,,
2022-11-01,,Germany,^GDAXI,13338.740234375,,,,
2022-11-02,,Germany,^GDAXI,13256.740234375,,,,
2022-11-03,,Germany,^GDAXI,13130.1904296875,,,,
2022-11-04,,Germany,^GDAXI,13459.849609375,,,,
2022-11-07,,Germany,^GDAXI,13533.51953125,,,,
2022-11-08,,Germany,^GDAXI,13688.75,,,,
2022-11-09,,Germany,^GDAXI,13666.3203125,,,,
2022-11-10,,Germany,^GDAXI,14146.08984375,,,,
2022-11-11,,Germany,^GDAXI,14224.8603515625,,,,
2022-11-14,,Germany,^GDAXI,14313.2998046875,,,,
2022-11-15,,Germany,^GDAXI,14378.509765625,,,,
2022-11-16,,Germany,^GDAXI,14234.0302734375,,,,
2022-11-17,,Germany,^GDAXI,14266.3798828125,,,,
2022-11-18,,Germany,^GDAXI,14431.8603515625,,,,
2022-11-21,,Germany,^GDAXI,14379.9296875,,,,
2022-11-22,,Germany,^GDAXI,14422.349609375,,,,
2022-11-23,,Germany,^GDAXI,14427.58984375,,,,
2022-11-24,,Germany,^GDAXI,14539.5595703125,,,,
2022-11-25,,Germany,^GDAXI,14541.3798828125,,,,
2022-11-28,,Germany,^GDAXI,14383.3603515625,,,,
2022-11-29,,Germany,^GDAXI,14355.4501953125,,,,
2022-11-30,,Germany,^GDAXI,14397.0400390625,,,,
2022-12-01,,Germany,^GDAXI,14490.2998046875,,,,
2022-12-02,,Germany,^GDAXI,14529.3896484375,,,,
2022-12-05,,Germany,^GDAXI,14447.6103515625,,,,
2022-12-06,,Germany,^GDAXI,14343.1904296875,,,,
2022-12-07,,Germany,^GDAXI,14261.1904296875,,,,
2022-12-08,,Germany,^GDAXI,14264.5595703125,,,,
2022-12-09,,Germany,^GDAXI,14370.7197265625,,,,
2022-12-12,,Germany,^GDAXI,14306.6298828125,,,,
2022-12-13,,Germany,^GDAXI,14497.8896484375,,,,
2022-12-14,,Germany,^GDAXI,14460.2001953125,,,,
2022-12-15,,Germany,^GDAXI,13986.23046875,,,,
2022-12-16,,Germany,^GDAXI,13893.0703125,,,,
2022-12-19,,Germany,^GDAXI,13942.8701171875,,,,
2022-12-20,,Germany,^GDAXI,13884.66015625,,,,
2022-12-21,,Germany,^GDAXI,14097.8203125,,,,
2022-12-22,,Germany,^GDAXI,13914.0703125,,,,
2022-12-23,,Germany,^GDAXI,13940.9296875,,,,
2022-12-27,,Germany,^GDAXI,13995.099609375,,,,
2022-12-28,,Germany,^GDAXI,13925.599609375,,,,
2022-12-29,,Germany,^GDAXI,14071.7197265625,,,,
2022-12-30,,Germany,^GDAXI,13923.58984375,,,,
2023-01-02,,Germany,^GDAXI,14069.259765625,,,,
2023-01-03,,Germany,^GDAXI,14181.669921875,,,,
2023-01-04,,Germany,^GDAXI,14490.7802734375,,,,
2023-01-05,,Germany,^GDAXI,14436.3095703125,,,,
2023-01-06,,Germany,^GDAXI,14610.01953125,,,,
2023-01-09,,Germany,^GDAXI,14792.830078125,,,,
2023-01-10,,Germany,^GDAXI,14774.599609375,,,,
2023-01-11,,Germany,^GDAXI,14947.91015625,,,,
2023-01-12,,Germany,^GDAXI,15058.2998046875,,,,
2023-01-13,,Germany,^GDAXI,15086.51953125,,,,
2023-01-16,,Germany,^GDAXI,15134.0400390625,,,,
2023-01-17,,Germany,^GDAXI,15187.0703125,,,,
2023-01-18,,Germany,^GDAXI,15181.7998046875,,,,
2023-01-19,,Germany,^GDAXI,14920.3603515625,,,,
2023-01-20,,Germany,^GDAXI,15033.5595703125,,,,
2023-01-23,,Germany,^GDAXI,15102.9501953125,,,,
2023-01-24,,Germany,^GDAXI,15093.1103515625,,,,
2023-01-25,,Germany,^GDAXI,15081.6396484375,,,,
2023-01-26,,Germany,^GDAXI,15132.849609375,,,,
2023-01-27,,Germany,^GDAXI,15150.0302734375,,,,
2023-01-30,,Germany,^GDAXI,15126.080078125,,,,
2023-01-31,,Germany,^GDAXI,15128.26953125,,,,
2023-02-01,,Germany,^GDAXI,15180.740234375,,,,
2023-02-02,,Germany,^GDAXI,15509.1904296875,,,,
2023-02-03,,Germany,^GDAXI,15476.4296875,,,,
2023-02-06,,Germany,^GDAXI,15345.91015625,,,,
2023-02-07,,Germany,^GDAXI,15320.8798828125,,,,
2023-02-08,,Germany,^GDAXI,15412.0498046875,,,,
2023-02-09,,Germany,^GDAXI,15523.419921875,,,,
2023-02-10,,Germany,^GDAXI,15307.98046875,,,,
2023-02-13,,Germany,^GDAXI,15397.33984375,,,,
2023-02-14,,Germany,^GDAXI,15380.5595703125,,,,
2023-02-15,,Germany,^GDAXI,15506.33984375,,,,
2023-02-16,,Germany,^GDAXI,15533.6396484375,,,,
2023-02-17,,Germany,^GDAXI,15482.0,,,,
2023-02-20,,Germany,^GDAXI,15477.5498046875,,,,
2023-02-21,,Germany,^GDAXI,15397.6201171875,,,,
2023-02-22,,Germany,^GDAXI,15399.8896484375,,,,
2023-02-23,,Germany,^GDAXI,15475.6904296875,,,,
2023-02-24,,Germany,^GDAXI,15209.740234375,,,,
2023-02-27,,Germany,^GDAXI,15381.4296875,,,,
2023-02-28,,Germany,^GDAXI,15365.1396484375,,,,
2023-03-01,,Germany,^GDAXI,15305.01953125,,,,
2023-03-02,,Germany,^GDAXI,15327.6396484375,,,,
2023-03-03,,Germany,^GDAXI,15578.3896484375,,,,
2023-03-06,,Germany,^GDAXI,15653.580078125,,,,
2023-03-07,,Germany,^GDAXI,15559.5302734375,,,,
2023-03-08,,Germany,^GDAXI,15631.8701171875,,,,
2023-03-09,,Germany,^GDAXI,15633.2099609375,,,,
2023-03-10,,Germany,^GDAXI,15427.9697265625,,,,
2023-03-13,,Germany,^GDAXI,14959.4697265625,,,,
2023-03-14,,Germany,^GDAXI,15232.830078125,,,,
2023-03-15,,Germany,^GDAXI,14735.259765625,,,,
2023-03-16,,Germany,^GDAXI,14967.099609375,,,,
2023-03-17,,Germany,^GDAXI,14768.2001953125,,,,
2023-03-20,,Germany,^GDAXI,14933.3798828125,,,,
2023-03-21,,Germany,^GDAXI,15195.33984375,,,,
2023-03-22,,Germany,^GDAXI,15216.1904296875,,,,
2023-03-23,,Germany,^GDAXI,15210.3896484375,,,,
2023-03-24,,Germany,^GDAXI,14957.23046875,,,,
2023-03-27,,Germany,^GDAXI,15127.6796875,,,,
2023-03-28,,Germany,^GDAXI,15142.01953125,,,,
2023-03-29,,Germany,^GDAXI,15328.7802734375,,,,
2023-03-30,,Germany,^GDAXI,15522.400390625,,,,
2023-03-31,,Germany,^GDAXI,15628.83984375,,,,
2023-04-03,,Germany,^GDAXI,15580.919921875,,,,
2023-04-04,,Germany,^GDAXI,15603.4697265625,,,,
2023-04-05,,Germany,^GDAXI,15520.169921875,,,,
2023-04-06,,Germany,^GDAXI,15597.8896484375,,,,
2023-04-11,,Germany,^GDAXI,15655.169921875,,,,
2023-04-12,,Germany,^GDAXI,15703.599609375,,,,
2023-04-13,,Germany,^GDAXI,15729.4599609375,,,,
2023-04-14,,Germany,^GDAXI,15807.5,,,,
2023-04-17,,Germany,^GDAXI,15789.5302734375,,,,
2023-04-18,,Germany,^GDAXI,15882.669921875,,,,
2023-04-19,,Germany,^GDAXI,15895.2001953125,,,,
2023-04-20,,Germany,^GDAXI,15795.9697265625,,,,
2023-04-21,,Germany,^GDAXI,15881.66015625,,,,
2023-04-24,,Germany,^GDAXI,15863.9501953125,,,,
2023-04-25,,Germany,^GDAXI,15872.1298828125,,,,
2023-04-26,,Germany,^GDAXI,15795.73046875,,,,
2023-04-27,,Germany,^GDAXI,15800.4501953125,,,,
2023-04-28,,Germany,^GDAXI,15922.3798828125,,,,
2023-05-02,,Germany,^GDAXI,15726.9404296875,,,,
2023-05-03,,Germany,^GDAXI,15815.0595703125,,,,
2023-05-04,,Germany,^GDAXI,15734.240234375,,,,
2023-05-05,,Germany,^GDAXI,15961.01953125,,,,
2023-05-08,,Germany,^GDAXI,15952.830078125,,,,
2023-05-09,,Germany,^GDAXI,15955.48046875,,,,
2023-05-10,,Germany,^GDAXI,15896.23046875,,,,
2023-05-11,,Germany,^GDAXI,15834.91015625,,,,
2023-05-12,,Germany,^GDAXI,15913.8203125,,,,
2023-05-15,,Germany,^GDAXI,15917.240234375,,,,
2023-05-16,,Germany,^GDAXI,15897.9296875,,,,
2023-05-17,,Germany,^GDAXI,15951.2998046875,,,,
2023-05-18,,Germany,^GDAXI,16163.3603515625,,,,
2023-05-19,,Germany,^GDAXI,16275.3798828125,,,,
2023-05-22,,Germany,^GDAXI,16223.990234375,,,,
2023-05-23,,Germany,^GDAXI,16152.8603515625,,,,
2023-05-24,,Germany,^GDAXI,15842.1298828125,,,,
2023-05-25,,Germany,^GDAXI,15793.7998046875,,,,
2023-05-26,,Germany,^GDAXI,15983.9697265625,,,,
2023-05-29,,Germany,^GDAXI,15952.73046875,,,,
2023-05-30,,Germany,^GDAXI,15908.91015625,,,,
2023-05-31,,Germany,^GDAXI,15664.01953125,,,,
2023-06-01,,Germany,^GDAXI,15853.66015625,,,,
2023-06-02,,Germany,^GDAXI,16051.23046875,,,,
2023-06-05,,Germany,^GDAXI,15963.8896484375,,,,
2023-06-06,,Germany,^GDAXI,15992.4404296875,,,,
2023-06-07,,Germany,^GDAXI,15960.5595703125,,,,
2023-06-08,,Germany,^GDAXI,15989.9599609375,,,,
2023-06-09,,Germany,^GDAXI,15949.83984375,,,,
2023-06-12,,Germany,^GDAXI,16097.8701171875,,,,
2023-06-13,,Germany,^GDAXI,16230.6796875,,,,
2023-06-14,,Germany,^GDAXI,16310.7900390625,,,,
2023-06-15,,Germany,^GDAXI,16290.1201171875,,,,
2023-06-16,,Germany,^GDAXI,16357.6298828125,,,,
2023-06-19,,Germany,^GDAXI,16201.2001953125,,,,
2023-06-20,,Germany,^GDAXI,16111.3203125,,,,
2023-06-21,,Germany,^GDAXI,16023.1298828125,,,,
2023-06-22,,Germany,^GDAXI,15988.16015625,,,,
2023-06-23,,Germany,^GDAXI,15829.9404296875,,,,
2023-06-26,,Germany,^GDAXI,15813.0595703125,,,,
2023-06-27,,Germany,^GDAXI,15846.8603515625,,,,
2023-06-28,,Germany,^GDAXI,15949.0,,,,
2023-06-29,,Germany,^GDAXI,15946.7197265625,,,,
2023-06-30,,Germany,^GDAXI,16147.900390625,,,,
2023-07-03,,Germany,^GDAXI,16081.0400390625,,,,
2023-07-04,,Germany,^GDAXI,16039.169921875,,,,
2023-07-05,,Germany,^GDAXI,15937.580078125,,,,
2023-07-06,,Germany,^GDAXI,15528.5400390625,,,,
2023-07-07,,Germany,^GDAXI,15603.400390625,,,,
2023-07-10,,Germany,^GDAXI,15673.16015625,,,,
2023-07-11,,Germany,^GDAXI,15790.33984375,,,,
2023-07-12,,Germany,^GDAXI,16023.0,,,,
2023-07-13,,Germany,^GDAXI,16141.0302734375,,,,
2023-07-14,,Germany,^GDAXI,16105.0703125,,,,
2023-07-17,,Germany,^GDAXI,16068.650390625,,,,
2023-07-18,,Germany,^GDAXI,16125.490234375,,,,
2023-07-19,,Germany,^GDAXI,16108.9296875,,,,
2023-07-20,,Germany,^GDAXI,16204.2197265625,,,,
2023-07-21,,Germany,^GDAXI,16177.2197265625,,,,
2023-07-24,,Germany,^GDAXI,16190.9501953125,,,,
2023-07-25,,Germany,^GDAXI,16211.58984375,,,,
2023-07-26,,Germany,^GDAXI,16131.4599609375,,,,
2023-07-27,,Germany,^GDAXI,16406.029296875,,,,
2023-07-28,,Germany,^GDAXI,16469.75,,,,
2023-07-31,,Germany,^GDAXI,16446.830078125,,,,
2023-08-01,,Germany,^GDAXI,16240.400390625,,,,
2023-08-02,,Germany,^GDAXI,16020.01953125,,,,
2023-08-03,,Germany,^GDAXI,15893.3798828125,,,,
2023-08-04,,Germany,^GDAXI,15951.8603515625,,,,
2023-08-07,,Germany,^GDAXI,15950.759765625,,,,
2023-08-08,,Germany,^GDAXI,15774.9296875,,,,
2023-08-09,,Germany,^GDAXI,15852.580078125,,,,
2023-08-10,,Germany,^GDAXI,15996.51953125,,,,
2023-08-11,,Germany,^GDAXI,15832.169921875,,,,
2023-08-14,,Germany,^GDAXI,15904.25,,,,
2023-08-15,,Germany,^GDAXI,15767.2802734375,,,,
2023-08-16,,Germany,^GDAXI,15789.4501953125,,,,
2023-08-17,,Germany,^GDAXI,15676.900390625,,,,
2023-08-18,,Germany,^GDAXI,15574.259765625,,,,
2023-08-21,,Germany,^GDAXI,15603.2802734375,,,,
2023-08-22,,Germany,^GDAXI,15705.6201171875,,,,
2023-08-23,,Germany,^GDAXI,15728.41015625,,,,
2023-08-24,,Germany,^GDAXI,15621.490234375,,,,
2023-08-25,,Germany,^GDAXI,15631.8203125,,,,
2023-08-28,,Germany,^GDAXI,15792.6103515625,,,,
2023-08-29,,Germany,^GDAXI,15930.8798828125,,,,
2023-08-30,,Germany,^GDAXI,15891.9296875,,,,
2023-08-31,,Germany,^GDAXI,15947.080078125,,,,
2023-09-01,,Germany,^GDAXI,15840.33984375,,,,
2023-09-04,,Germany,^GDAXI,15824.849609375,,,,
2023-09-05,,Germany,^GDAXI,15771.7099609375,,,,
2023-09-06,,Germany,^GDAXI,15741.3701171875,,,,
2023-09-07,,Germany,^GDAXI,15718.66015625,,,,
2023-09-08,,Germany,^GDAXI,15740.2998046875,,,,
2023-09-11,,Germany,^GDAXI,15800.990234375,,,,
2023-09-12,,Germany,^GDAXI,15715.5302734375,,,,
2023-09-13,,Germany,^GDAXI,15654.0302734375,,,,
2023-09-14,,Germany,^GDAXI,15805.2900390625,,,,
2023-09-15,,Germany,^GDAXI,15893.5302734375,,,,
2023-09-18,,Germany,^GDAXI,15727.1201171875,,,,
2023-09-19,,Germany,^GDAXI,15664.48046875,,,,
2023-09-20,,Germany,^GDAXI,15781.58984375,,,,
2023-09-21,,Germany,^GDAXI,15571.8603515625,,,,
2023-09-22,,Germany,^GDAXI,15557.2900390625,,,,
2023-09-25,,Germany,^GDAXI,15405.490234375,,,,
2023-09-26,,Germany,^GDAXI,15255.8701171875,,,,
2023-09-27,,Germany,^GDAXI,15217.4501953125,,,,
2023-09-28,,Germany,^GDAXI,15323.5,,,,
2023-09-29,,Germany,^GDAXI,15386.580078125,,,,
2023-10-02,,Germany,^GDAXI,15247.2099609375,,,,
2023-10-03,,Germany,^GDAXI,15085.2099609375,,,,
2023-10-04,,Germany,^GDAXI,15099.919921875,,,,
2023-10-05,,Germany,^GDAXI,15070.2197265625,,,,
2023-10-06,,Germany,^GDAXI,15229.76953125,,,,
2023-10-09,,Germany,^GDAXI,15128.1103515625,,,,
2023-10-10,,Germany,^GDAXI,15423.51953125,,,,
2023-10-11,,Germany,^GDAXI,15460.009765625,,,,
2023-10-12,,Germany,^GDAXI,15425.0302734375,,,,
2023-10-13,,Germany,^GDAXI,15186.66015625,,,,
2023-10-16,,Germany,^GDAXI,15237.990234375,,,,
2023-10-17,,Germany,^GDAXI,15251.6904296875,,,,
2023-10-18,,Germany,^GDAXI,15094.91015625,,,,
2023-10-19,,Germany,^GDAXI,15045.23046875,,,,
2023-10-20,,Germany,^GDAXI,14798.4697265625,,,,
2023-10-23,,Germany,^GDAXI,14800.7197265625,,,,
2023-10-24,,Germany,^GDAXI,14879.9404296875,,,,
2023-10-25,,Germany,^GDAXI,14892.1796875,,,,
2023-10-26,,Germany,^GDAXI,14731.0498046875,,,,
2023-10-27,,Germany,^GDAXI,14687.41015625,,,,
2023-10-30,,Germany,^GDAXI,14716.5400390625,,,,
2023-10-31,,Germany,^GDAXI,14810.33984375,,,,
2023-11-01,,Germany,^GDAXI,14923.26953125,,,,
2023-11-02,,Germany,^GDAXI,15143.599609375,,,,
2023-11-03,,Germany,^GDAXI,15189.25,,,,
2023-11-06,,Germany,^GDAXI,15135.9697265625,,,,
2023-11-07,,Germany,^GDAXI,15152.6396484375,,,,
2023-11-08,,Germany,^GDAXI,15229.599609375,,,,
